,Ticker,Company,CIK,Name,Exchange,SIC,Business,Incorporated,IRS,Flag_3D,Flag_CAD,Flag_Materials,Flag_supply
428,CCMP,CABOT MICROELECTRONICS,1102934,Cabot Microelectronics Corp,NASDAQ,3674.0,IL,DE,364324765.0,0,9,630,True
429,CCNE,CNB FINL CORP PA,736772,CNB Financial Corp,NASDAQ,6022.0,PA,PA,251450605.0,0,30,5,True
430,CCO,CLEAR CHANNEL OUTDOOR,1334978,Clear Channel Outdoor Holdings Inc,NYSE,7310.0,TX,DE,860812139.0,0,4,29,True
431,CCOI,COGENT COMM HOLDINGS,1158324,Cogent Communications Group Inc,NASDAQ,7372.0,DC,,522337274.0,0,5,18,True
432,CCP,CARE CAPITAL PROPERTIES,1021179,Chevy Chase Preferred Capital Corp,,6500.0,MD,MD,521998335.0,0,0,0,False
433,CCRN,CROSS COUNTRY HEALTHCARE,1141103,Cross Country Healthcare Inc,NASDAQ,7363.0,FL,DE,134066229.0,0,166,84,True
434,CCXI,CHEMOCENTRYX INC,1340652,Chemocentryx Inc,NASDAQ,2834.0,CA,DE,943254365.0,0,2,69,True
435,CDE,COEUR MINING INC,215466,Coeur Mining Inc,NYSE,1040.0,ID,DE,820109423.0,0,259,59,True
436,CDNS,CADENCE DESIGN SYSTEMS,813672,Cadence Design Systems Inc,NASDAQ,7372.0,CA,DE,770148231.0,0,507,182,True
437,CDR,CEDAR REALTY TRUST INC,761648,Cedar Realty Trust Inc,NYSE,6798.0,NY,MD,421241468.0,0,9,103,True
438,CDW,CDW CORPORATION,1402057,CDW Corp,NASDAQ,5961.0,IL,DE,260273989.0,0,447,0,True
439,CDXS,CODEXIS INC,1200375,Codexis Inc,NASDAQ,2860.0,CA,,710872999.0,0,254,279,True
440,CDZI,CADIZ INC,727273,Cadiz Inc,NASDAQ,4941.0,CA,DE,770313235.0,0,156,35,True
441,CE,CELANESE CORP,740112,Concord Efs Inc,NYSE,6099.0,CO,DE,42462252.0,0,0,10,False
442,CE,CELANESE CORP,1306830,Celanese Corp,NYSE,2820.0,TX,DE,980420726.0,0,942,2544,True
443,CECE,CECO ENVIRONMENTAL CORP,3197,Ceco Environmental Corp,NASDAQ,3564.0,OH,DE,132566064.0,0,22,238,True
444,CECO,CAREER EDUCATION CORP,1046568,Career Education Corp,NASDAQ,8200.0,IL,DE,363932190.0,0,120,300,True
445,CELG,CELGENE CORP,816284,Celgene Corp,NASDAQ,2834.0,NJ,DE,222711928.0,0,245,525,True
446,CEMP,CEMPRA INC,1461993,Cempra Inc,NASDAQ,2834.0,NC,DE,262644445.0,0,3,80,True
447,CENT,CENTRAL GARDEN & PET CO,887733,Central Garden & Pet Co,NASDAQ,5190.0,CA,DE,680275553.0,0,27,189,True
448,CENX,CENTURY ALUMINUM CO,949157,Century Aluminum Co,NASDAQ,3334.0,IL,DE,133070826.0,0,240,353,True
449,CERN,CERNER CORP,804753,Cerner Corp,NASDAQ,7373.0,MO,DE,431196944.0,0,179,18,True
450,CERS,CERUS CORP,1020214,Cerus Corp,NASDAQ,3841.0,CA,DE,680262011.0,0,155,342,True
451,CETV,CENTRAL EUROPEAN MEDIA,925645,Central European Media Enterprises LTD,NASDAQ,4833.0,2N,,,0,504,10,True
452,CEVA,CEVA INC,1173489,Ceva Inc,NASDAQ,3674.0,CA,DE,770556376.0,0,13,37,True
453,CF,CF INDUSTRIES HOLDINGS,819692,Charter One Financial Inc,NYSE,6021.0,OH,DE,341567092.0,0,2,3,True
454,CF,CF INDUSTRIES HOLDINGS,1324404,CF Industries Holdings Inc,NYSE,2870.0,IL,DE,202697511.0,0,16,516,True
455,CFFI,C & F FINANCIAL CORP,913341,C & F Financial Corp,NASDAQ,6022.0,VA,VA,541680165.0,0,20,0,True
456,CFFN,CAPITOL FEDERAL FINL INC,1074433,Capitol Federal Financial,NASDAQ,6035.0,KS,,481212142.0,0,206,2,True
